Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2012-08-01,1.5,89.5,69.5,79.5,63.5,69.0,0.0,29.215,29.9,2.65,15.5,4.2
2012-08-02,1.5,93.0,68.5,81.0,62.0,69.0,0.0,29.16,29.84,2.4,12.5,6.65
2012-08-03,1.5,94.5,72.5,83.5,66.0,72.0,0.0,29.185,29.85,4.8,8.5,6.1
2012-08-04,1.5,94.0,71.5,83.0,68.5,72.0,0.695,29.18,29.84,4.3,19.5,6.45
2012-08-05,1.5,84.5,68.0,76.5,59.0,66.0,0.0,29.38,30.03,6.4,30.5,8.7
2012-08-06,1.5,85.5,64.5,75.5,56.0,64.0,0.0,29.38,30.06,3.15,23.5,4.45
2012-08-07,1.5,93.0,64.5,79.0,59.5,67.5,0.0,29.24,29.93,6.5,25.0,7.8
2012-08-08,1.5,84.0,73.5,79.0,62.0,68.0,0.01,29.265,29.945,8.2,5.5,8.6
2012-08-09,1.5,76.0,64.5,70.5,62.5,65.5,0.05,29.185,29.865,7.15,4.0,9.4
2012-08-10,1.5,76.0,61.5,69.0,55.0,60.5,0.29,29.22,29.895,13.4,35.5,14.3
2012-08-11,1.5,78.5,57.0,68.0,52.5,59.0,0.0,29.285,29.96,6.15,35.0,8.25
2012-08-12,1.5,76.5,58.0,67.5,53.5,60.5,0.0,29.3,29.985,3.55,22.0,4.25
2012-08-13,1.5,70.5,61.5,66.5,61.0,63.0,0.37,29.265,29.955,0.5,9.0,2.75
2012-08-14,1.5,83.0,57.5,70.5,60.0,64.0,0.01,29.23,29.91,0.7,8.5,4.55
2012-08-15,1.5,85.5,66.0,76.0,59.5,66.0,,29.22,29.9,5.45,22.5,6.3
2012-08-16,1.5,76.0,63.0,69.5,61.0,65.0,0.35,29.165,29.835,7.15,23.5,10.1
2012-08-17,1.5,76.5,58.5,67.5,51.5,58.5,0.0,29.3,29.975,4.1,33.5,6.9
2012-08-18,1.5,77.5,55.0,66.5,49.0,57.5,0.0,29.285,29.975,2.9,14.5,4.75
2012-08-19,1.5,79.0,60.5,70.0,49.5,58.5,0.0,29.25,29.93,1.7,9.0,3.9
2012-08-20,1.5,75.0,59.0,67.0,55.0,60.0,0.305,29.28,29.955,2.9,6.5,5.1
2012-08-21,1.5,79.0,55.5,67.5,50.5,58.5,0.0,29.38,30.055,2.35,11.0,4.6
2012-08-22,1.5,84.5,63.0,70.0,51.5,60.5,0.0,29.37,30.07,5.1,19.0,5.8
2012-08-23,1.5,91.5,66.5,79.0,55.0,64.0,0.015,29.36,30.035,7.3,18.0,7.7
2012-08-24,1.5,93.5,67.5,80.5,56.5,66.0,0.0,29.31,29.985,7.6,18.5,8.35
2012-08-25,1.5,93.5,68.5,81.5,56.5,66.0,0.0,29.325,30.0,7.45,18.5,8.05
2012-08-26,1.5,80.0,67.0,74.0,66.0,68.0,2.115,29.32,30.0,5.1,18.0,7.3
2012-08-27,1.5,88.0,67.5,78.0,61.5,67.0,0.0,29.355,30.02,3.8,2.5,6.0
2012-08-28,1.5,85.5,64.0,75.0,60.5,65.5,0.0,29.395,30.07,3.85,7.0,5.45
2012-08-29,1.5,84.0,67.5,76.0,58.5,65.0,0.0,29.36,30.04,4.9,12.0,5.55
2012-08-30,1.5,90.5,66.5,78.5,58.0,66.0,0.0,29.31,29.985,9.55,20.0,10.0
2012-08-31,1.5,92.5,71.5,82.5,64.0,70.0,0.0,29.35,30.01,5.65,23.5,10.25
2012-09-01,1.5,76.5,72.0,74.5,67.0,70.0,0.25,29.315,29.995,11.05,5.5,11.15
2012-09-02,1.5,81.5,74.0,78.0,69.0,71.5,0.0,29.21,29.895,10.9,6.0,11.4
2012-09-03,1.5,87.5,72.0,80.0,69.5,73.0,0.0,29.2,29.87,4.8,6.5,5.15
2012-09-04,1.5,89.5,67.0,78.5,68.5,72.0,0.485,29.175,29.85,2.6,7.5,7.55
2012-09-05,1.5,86.0,64.5,75.5,64.0,68.0,0.165,29.135,29.795,3.6,23.0,6.75
2012-09-06,1.5,86.0,69.0,77.5,61.0,67.0,0.0,29.21,29.88,2.5,18.5,6.1
2012-09-07,1.5,78.0,60.0,69.5,59.5,63.5,0.13,29.135,29.81,4.15,34.0,9.2
2012-09-08,1.5,73.0,55.0,64.5,49.5,56.0,0.255,29.17,29.855,8.85,30.5,11.1
2012-09-09,1.5,72.0,55.5,64.0,51.0,56.5,0.0,29.375,30.03,8.4,35.0,9.45
2012-09-10,1.5,76.0,53.0,65.0,48.5,56.0,0.0,29.455,30.135,5.25,18.0,5.7
2012-09-11,1.5,83.5,55.5,70.0,52.0,60.0,0.0,29.41,30.095,10.5,20.0,10.9
2012-09-12,1.5,86.5,63.0,75.0,55.0,62.5,0.0,29.435,30.11,9.65,21.0,9.95
2012-09-13,1.5,71.5,55.0,63.5,54.0,58.0,0.16,29.565,30.24,8.25,35.5,9.95
2012-09-14,1.5,75.5,52.5,64.5,45.5,54.5,0.0,29.6,30.29,5.35,29.5,6.75
2012-09-15,1.5,79.0,52.5,66.0,45.0,55.0,0.0,29.505,30.21,1.8,16.0,3.75
2012-09-16,1.5,77.5,52.5,65.0,46.5,55.5,0.0,29.335,30.04,4.8,21.5,5.25
2012-09-17,1.5,78.5,57.0,68.0,55.5,59.5,0.215,29.135,29.84,4.9,25.5,9.0
2012-09-18,1.5,63.5,48.5,56.0,38.0,47.0,0.0,29.245,29.92,11.5,32.5,11.9
2012-09-19,1.5,73.5,44.0,59.0,39.5,50.0,0.0,29.23,29.935,14.95,20.0,15.15
2012-09-20,1.5,72.0,53.5,63.0,38.5,50.5,0.0,29.2,29.89,8.2,27.5,8.95
2012-09-21,1.5,60.5,50.0,55.5,45.5,50.5,0.14,29.165,29.865,1.75,29.5,6.6
2012-09-22,1.5,59.5,45.5,53.0,40.0,46.0,0.015,29.325,29.995,10.15,29.0,11.0
2012-09-23,1.5,61.5,41.5,52.0,35.0,43.5,0.0,29.52,30.215,5.3,29.0,6.4
2012-09-24,1.5,70.5,39.5,55.5,33.5,46.0,0.0,29.32,30.055,11.1,22.5,11.35
2012-09-25,1.5,77.0,51.5,64.5,51.5,57.0,0.0,29.165,29.865,8.1,20.5,8.5
2012-09-26,1.5,68.5,55.0,62.0,50.0,55.0,0.0,29.365,30.025,9.4,2.5,9.95
2012-09-27,1.5,66.5,47.5,57.5,46.0,51.5,0.0,29.465,30.155,7.8,35.5,8.4
2012-09-28,1.5,67.0,51.0,59.5,48.0,52.5,0.0,29.435,30.13,7.3,18.5,8.6
2012-09-29,1.5,79.0,48.5,64.0,46.0,53.0,0.0,29.325,30.03,2.15,35.0,5.7
2012-09-30,1.5,66.5,51.0,59.0,46.0,51.5,0.0,29.255,29.96,7.15,3.0,8.5
2012-10-01,1.5,66.0,48.5,57.5,45.5,52.0,0.0,29.165,29.87,4.05,5.0,4.85
2012-10-02,1.5,69.0,56.0,62.5,49.5,55.5,0.0,29.175,29.855,10.45,3.0,10.8
2012-10-03,1.5,66.0,60.0,63.0,58.0,60.0,0.145,29.265,29.94,3.5,21.0,5.9
2012-10-04,1.5,79.0,49.5,64.5,51.5,56.0,0.11,29.35,30.025,10.85,23.5,12.45
2012-10-05,1.5,50.5,40.5,46.0,31.0,40.0,0.0,29.395,30.1,9.1,27.5,9.75
2012-10-06,1.5,50.0,34.5,42.5,27.5,37.0,0.0,29.445,30.14,8.85,29.5,9.2
2012-10-07,1.5,51.0,37.0,44.5,24.0,36.0,0.0,29.45,30.155,5.7,28.0,7.25
2012-10-08,1.5,60.0,34.0,47.0,28.0,40.0,0.0,29.365,30.085,12.35,20.5,12.4
2012-10-09,1.5,66.0,42.5,54.5,37.0,45.0,0.175,29.19,29.91,12.45,21.5,15.5
2012-10-10,1.5,51.5,36.5,44.0,30.5,38.5,0.0,29.4,30.09,11.0,28.0,11.95
2012-10-11,1.5,67.0,37.0,52.0,34.0,44.0,0.02,29.435,30.12,8.35,22.5,13.85
2012-10-12,1.5,53.0,39.0,46.0,31.0,40.0,,29.645,30.355,6.05,6.0,10.15
2012-10-13,1.5,67.5,45.5,57.0,51.0,54.0,0.345,29.22,29.96,11.2,19.5,11.9
2012-10-14,1.5,71.5,48.5,60.5,54.5,57.0,0.655,28.93,29.625,11.1,23.5,15.45
2012-10-15,1.5,60.0,43.5,52.0,40.5,46.0,0.0,29.235,29.9,4.95,31.0,8.75
2012-10-16,1.5,70.0,42.0,56.0,44.0,51.0,0.0,29.01,29.73,13.15,17.5,13.5
2012-10-17,1.5,68.5,54.5,61.5,51.5,55.5,0.47,28.75,29.455,14.55,19.0,16.35
2012-10-18,1.5,54.5,45.0,50.0,40.5,45.0,0.1,28.75,29.44,13.45,22.0,14.8
2012-10-19,1.5,52.5,43.5,48.5,42.5,45.0,0.085,28.85,29.52,4.3,25.0,6.8
2012-10-20,1.5,58.5,40.0,49.5,40.0,44.0,0.0,29.14,29.81,6.75,25.5,7.1
2012-10-21,1.5,69.0,39.5,54.5,44.5,49.5,0.0,29.29,29.975,5.65,15.5,6.0
2012-10-22,1.5,66.0,52.5,59.5,55.5,57.5,0.545,29.21,29.92,4.75,19.0,6.65
2012-10-23,1.5,69.5,58.0,64.0,59.5,61.0,0.045,29.21,29.9,4.4,16.5,6.35
2012-10-24,1.5,78.5,59.5,69.0,61.0,64.5,0.0,29.19,29.88,10.95,19.0,10.9
2012-10-25,1.5,76.0,45.0,60.5,55.5,59.0,0.29,29.15,29.81,11.75,22.0,16.95
2012-10-26,1.5,51.0,37.5,44.5,30.0,39.0,0.0,29.57,30.255,9.0,34.0,9.9
2012-10-27,1.5,48.0,35.0,41.5,27.5,36.5,0.0,29.57,30.28,10.0,36.0,10.8
2012-10-28,1.5,49.5,39.0,44.5,30.5,38.5,0.0,29.55,30.27,13.25,1.0,14.25
2012-10-29,1.5,51.0,37.0,44.5,30.0,38.0,0.0,29.46,30.2,15.1,35.5,15.65
2012-10-30,1.5,47.5,39.5,44.0,26.0,36.5,0.0,29.115,29.855,19.35,34.5,19.0
2012-10-31,1.5,49.5,34.5,42.0,26.0,35.0,0.0,29.125,29.835,12.8,32.5,13.1
2013-05-01,1.5,84.5,59.5,72.0,53.0,62.0,0.0,29.395,30.06,7.85,18.0,8.85
2013-05-02,1.5,63.0,42.0,49.0,40.0,45.0,0.055,29.475,30.17,15.5,2.5,15.75
2013-05-03,1.5,49.0,40.0,44.5,41.5,43.5,0.035,29.31,30.03,11.1,3.0,11.35
2013-05-04,1.5,71.5,48.5,60.5,44.5,51.0,0.02,29.29,29.99,6.05,6.0,7.3
2013-05-05,1.5,69.5,48.5,59.5,42.0,50.0,0.0,29.31,30.0,8.4,2.5,8.95
2013-05-06,1.5,70.5,50.5,61.0,38.0,49.0,0.0,29.31,30.0,7.25,2.5,7.75
2013-05-07,1.5,75.5,48.5,62.5,40.0,51.5,0.0,29.315,30.005,4.9,5.0,6.05
2013-05-08,1.5,78.0,47.0,63.0,42.5,53.5,0.0,29.295,29.985,3.85,8.0,4.75
2013-05-09,1.5,75.5,48.0,62.0,49.5,55.0,0.475,29.19,29.9,0.85,14.5,5.65
2013-05-10,1.5,48.5,44.0,46.5,42.0,44.5,0.085,29.215,29.91,9.95,35.5,10.4
2013-05-11,1.5,61.0,43.5,52.5,36.5,45.0,0.0,29.245,29.93,9.4,29.0,11.9
2013-05-12,1.5,55.0,37.5,46.5,28.5,39.0,0.0,29.385,30.09,6.65,32.0,10.4
2013-05-13,1.5,62.5,37.0,50.0,31.5,43.0,0.0,29.38,30.1,2.8,8.5,6.1
2013-05-14,1.5,90.5,53.5,72.5,48.0,58.5,0.0,29.025,29.755,8.65,21.5,11.6
2013-05-15,1.5,83.5,61.0,72.5,48.0,58.5,0.0,29.105,29.765,2.75,26.0,8.95
2013-05-16,1.5,82.0,55.0,68.5,45.0,56.0,0.0,29.23,29.89,4.05,7.0,5.15
2013-05-17,1.5,71.5,56.5,64.5,46.5,54.0,,29.325,29.995,5.3,5.0,6.45
2013-05-18,1.5,79.5,57.5,68.5,55.5,61.0,0.0,29.295,29.99,5.8,11.0,6.75
2013-05-19,1.5,86.5,60.0,73.5,60.5,66.0,0.0,29.15,29.85,6.65,14.5,7.85
2013-05-20,1.5,90.5,65.0,78.0,59.5,67.0,1.17,29.065,29.73,13.1,21.0,14.05
2013-05-21,1.5,81.5,64.5,73.5,62.5,66.0,0.38,28.995,29.675,11.8,20.0,12.45
2013-05-22,1.5,73.0,54.0,64.0,59.5,62.5,1.0,29.0,29.66,5.45,24.0,8.35
2013-05-23,1.5,55.0,42.5,49.0,41.5,45.5,0.09,29.41,30.05,16.2,19.0,16.45
2013-05-24,1.5,57.0,41.5,49.5,33.5,42.0,0.0,29.66,30.355,7.8,3.5,8.55
2013-05-25,1.5,57.0,45.0,51.5,36.5,44.0,0.0,29.63,30.345,4.0,5.5,4.4
2013-05-26,1.5,67.5,45.0,56.5,43.5,50.0,0.02,29.505,30.225,4.75,9.0,6.55
2013-05-27,1.5,63.5,54.5,59.5,53.5,56.0,0.21,29.245,29.97,8.0,9.5,8.7
2013-05-28,1.5,76.0,57.5,67.0,63.5,65.5,1.2,29.095,29.785,9.1,20.0,10.25
2013-05-29,1.5,84.5,64.5,74.5,63.0,67.0,0.015,29.195,29.88,7.6,20.0,8.95
2013-05-30,1.5,83.5,64.5,74.5,65.0,68.5,0.3,29.175,29.85,13.15,18.5,14.25
2013-05-31,1.5,77.5,64.5,71.5,64.5,67.0,0.265,29.09,29.79,12.05,19.5,12.4
2013-06-01,1.5,76.0,63.0,70.0,61.5,64.0,0.5,29.015,29.69,12.5,21.5,12.45
2013-06-02,1.5,63.0,45.0,54.0,49.0,51.0,0.01,29.275,29.93,2.3,4.5,6.95
2013-06-03,1.5,68.0,43.0,56.0,41.5,49.5,0.0,29.375,30.065,3.15,10.5,4.4
2013-06-04,1.5,72.0,50.0,61.0,44.5,52.0,0.0,29.425,30.115,5.45,7.0,6.5
2013-06-05,1.5,74.5,55.0,65.0,47.5,54.5,0.01,29.285,29.995,6.45,5.5,8.25
2013-06-06,1.5,64.5,53.0,59.0,49.0,53.0,0.105,29.205,29.905,8.95,3.0,9.35
2013-06-07,1.5,68.0,53.0,60.5,44.5,52.0,0.0,29.23,29.92,9.15,2.5,9.55
2013-06-08,1.5,74.0,49.5,62.0,42.5,53.0,0.0,29.28,29.96,4.7,6.5,5.5
2013-06-09,1.5,81.5,56.5,69.5,54.0,61.0,0.01,29.185,29.88,6.55,15.0,8.65
2013-06-10,1.5,75.5,60.5,68.0,62.0,64.5,0.555,29.11,29.785,2.35,5.5,4.35
2013-06-11,1.5,83.5,60.0,72.0,61.5,66.5,0.24,29.17,29.85,2.85,24.0,4.3
2013-06-12,1.5,86.5,63.5,75.5,64.0,67.0,0.5,29.04,29.74,3.0,6.5,6.9
2013-06-13,1.5,72.5,58.5,66.0,53.5,59.0,0.0,29.26,29.915,12.15,2.0,12.7
2013-06-14,1.5,77.0,56.5,67.0,50.5,57.0,0.0,29.37,30.045,6.3,5.5,7.85
2013-06-15,1.5,80.5,59.5,70.0,61.0,64.5,0.145,29.245,29.95,5.6,21.0,7.45
2013-06-16,1.5,84.5,69.0,77.0,62.0,67.0,0.0,29.195,29.875,8.45,25.5,9.35
2013-06-17,1.5,88.0,60.5,74.5,55.5,63.5,0.065,29.21,29.885,3.8,28.5,8.25
2013-06-18,1.5,70.5,56.5,64.0,52.0,56.5,0.005,29.335,30.005,11.75,2.5,12.0
2013-06-19,1.5,75.0,55.0,65.0,46.0,55.5,0.0,29.415,30.095,6.15,7.5,7.05
2013-06-20,1.5,86.0,59.0,72.5,57.5,64.0,0.0,29.415,30.1,5.55,11.5,6.55
2013-06-21,1.5,83.5,69.0,76.5,64.0,67.5,0.45,29.365,30.04,7.5,19.0,9.55
2013-06-22,1.5,81.5,68.5,75.5,66.0,69.0,0.02,29.335,30.005,3.95,21.0,8.1
2013-06-23,1.5,88.0,67.5,78.0,67.0,70.5,0.84,29.3,29.97,10.0,20.0,10.5
2013-06-24,1.5,87.5,67.5,77.5,66.0,69.0,0.16,29.275,29.955,9.7,22.0,10.5
2013-06-25,1.5,86.0,68.5,77.5,68.0,71.0,0.03,29.17,29.855,4.85,20.0,7.75
2013-06-26,1.5,80.5,67.0,74.0,66.0,68.0,0.835,29.08,29.755,2.4,17.0,8.2
2013-06-27,1.5,90.5,65.0,78.0,66.0,69.5,0.755,29.045,29.72,6.65,29.0,7.0
2013-06-28,1.5,83.0,67.5,75.5,60.5,65.5,0.16,28.94,29.625,9.75,30.0,10.35
2013-06-29,1.5,72.0,64.0,68.0,59.0,62.0,0.0,29.0,29.655,11.85,1.5,12.15
2013-06-30,1.5,76.5,63.0,70.0,52.0,59.5,0.0,29.225,29.87,13.9,1.5,14.05
2013-07-01,1.5,75.0,60.0,67.5,50.5,58.0,0.0,29.34,30.02,13.2,3.0,12.95
2013-07-02,1.5,68.0,61.0,64.5,52.5,57.5,,29.36,30.045,11.5,3.0,11.75
2013-07-03,1.5,73.0,60.5,67.0,60.0,62.0,0.045,29.35,30.035,1.35,19.0,4.75
2013-07-04,1.5,83.0,58.5,71.0,60.0,64.5,0.0,29.375,30.05,5.85,19.5,6.4
2013-07-05,1.5,86.5,61.5,74.0,60.5,66.0,0.0,29.36,30.035,4.4,19.5,5.35
2013-07-06,1.5,82.5,68.0,75.5,64.0,68.0,0.0,29.325,30.005,4.75,19.0,5.2
2013-07-07,1.5,88.5,70.0,79.5,66.5,71.0,0.0,29.295,29.965,7.3,21.0,7.5
2013-07-08,1.5,86.5,70.5,78.5,70.5,73.0,0.67,29.275,29.95,8.9,22.5,9.45
2013-07-09,1.5,85.0,74.0,79.5,73.0,75.0,0.01,29.225,29.91,7.9,23.0,8.3
2013-07-10,1.5,86.0,66.0,76.5,65.0,69.5,0.0,29.23,29.885,4.85,18.5,8.15
2013-07-11,1.5,80.5,63.5,72.5,53.0,61.5,0.0,29.39,30.055,6.4,3.0,7.45
2013-07-12,1.5,82.5,59.0,71.0,53.5,61.5,0.0,29.41,30.095,4.05,8.0,5.1
2013-07-13,1.5,83.5,64.5,74.0,58.5,65.0,0.0,29.44,30.115,6.6,9.0,7.3
2013-07-14,1.5,88.0,72.5,80.5,66.0,70.5,0.0,29.495,30.165,7.45,8.5,8.05
2013-07-15,1.5,90.0,73.0,81.5,71.0,74.0,0.055,29.545,30.22,4.65,8.0,5.65
2013-07-16,1.5,92.5,75.0,84.0,71.0,75.0,0.005,29.575,30.245,6.6,22.5,7.05
2013-07-17,1.5,94.5,76.5,85.5,71.0,75.5,0.0,29.54,30.22,6.45,25.5,7.0
2013-07-18,1.5,95.5,78.0,87.0,71.5,76.0,0.0,29.345,30.045,8.0,23.5,8.75
2013-07-19,1.5,96.5,73.0,85.0,69.5,75.0,0.58,29.135,29.825,13.35,24.5,13.95
2013-07-20,1.5,88.5,71.5,80.0,63.5,69.0,0.035,29.2,29.855,4.3,2.0,7.35
2013-07-21,1.5,88.5,70.0,79.5,64.0,69.0,0.005,29.21,29.885,2.85,9.0,7.3
2013-07-22,1.5,88.5,71.5,80.0,65.0,70.5,,29.105,29.775,5.05,22.5,7.4
2013-07-23,1.5,79.0,64.0,72.0,59.0,64.0,0.015,29.18,29.82,8.05,1.5,11.2
2013-07-24,1.5,72.5,61.0,67.0,49.5,57.5,0.0,29.345,30.01,8.95,5.0,9.3
2013-07-25,1.5,81.0,57.5,69.5,53.0,60.5,0.0,29.36,30.05,3.4,23.0,4.5
2013-07-26,1.5,72.0,63.5,68.0,59.5,62.5,0.2,29.245,29.94,8.45,21.5,9.35
2013-07-27,1.5,66.5,56.0,61.5,50.0,55.5,0.0,29.2,29.895,9.65,30.0,10.95
2013-07-28,1.5,70.0,54.5,62.5,48.5,54.5,,29.265,29.935,9.1,27.0,9.45
2013-07-29,1.5,76.0,57.5,67.0,54.0,59.0,0.0,29.44,30.105,2.15,1.5,7.35
2013-07-30,1.5,74.0,59.0,67.0,57.5,61.5,0.04,29.425,30.12,4.85,16.0,5.35
2013-07-31,1.5,75.0,63.0,69.5,63.5,65.0,0.34,29.295,29.995,2.35,31.0,4.3
2013-08-01,1.5,81.5,61.0,71.5,55.5,62.0,0.0,29.26,29.95,6.9,29.5,7.45
2013-08-02,1.5,85.0,63.5,74.5,62.5,66.5,0.52,29.19,29.87,3.6,26.0,7.95
2013-08-03,1.5,80.0,65.0,73.0,54.5,62.0,0.0,29.36,30.025,6.35,3.0,7.6
2013-08-04,1.5,74.5,60.0,67.5,55.5,61.0,,29.455,30.135,6.0,6.5,7.35
2013-08-05,1.5,75.5,60.5,68.5,57.5,61.5,0.045,29.26,29.98,6.95,18.5,7.75
2013-08-06,1.5,84.0,67.5,76.0,66.5,69.5,0.02,29.17,29.855,7.95,21.0,8.7
2013-08-07,1.5,90.0,68.5,79.5,67.5,71.0,0.01,29.17,29.825,3.2,30.0,10.2
2013-08-08,1.5,78.5,67.0,73.0,55.5,62.0,0.0,29.295,29.97,9.55,5.0,10.05
2013-08-09,1.5,83.0,60.5,72.0,59.0,65.0,0.0,29.31,29.975,4.8,27.0,5.45
2013-08-10,1.5,81.0,66.0,74.0,56.0,63.0,0.0,,30.075,5.65,5.5,6.95
2013-08-11,1.5,82.5,61.5,72.5,59.0,64.0,0.01,29.385,30.065,3.0,25.5,4.2
2013-08-12,1.5,83.5,68.0,76.0,64.0,68.0,0.465,29.24,29.925,4.0,26.5,7.6
2013-08-13,1.5,70.5,60.0,65.5,51.0,57.5,0.0,29.395,30.065,9.95,2.5,10.75
2013-08-14,1.5,71.5,57.0,64.5,49.5,56.0,0.0,29.48,30.16,3.45,3.5,7.05
2013-08-15,1.5,74.5,56.0,65.5,51.5,58.0,0.0,29.435,30.13,4.35,23.0,4.95
2013-08-16,1.5,82.0,56.5,69.5,51.5,60.0,0.0,29.47,30.145,3.9,5.5,5.5
2013-08-17,1.5,80.0,58.5,69.5,55.5,62.0,0.0,29.5,30.185,5.85,7.5,6.35
2013-08-18,1.5,81.0,60.5,71.0,57.0,63.5,0.0,29.445,30.135,3.95,8.0,4.8
2013-08-19,1.5,85.5,60.0,73.0,59.0,65.0,0.0,29.375,30.065,4.45,25.0,4.95
2013-08-20,1.5,88.0,67.0,77.5,61.5,67.5,0.0,29.375,30.055,7.35,21.5,7.75
2013-08-21,1.5,90.5,69.0,80.0,64.5,70.0,0.03,29.335,30.02,8.8,22.5,9.15
2013-08-22,1.5,78.0,67.5,73.0,66.5,68.5,0.295,29.39,30.05,2.0,23.5,7.0
2013-08-23,1.5,81.5,63.0,72.5,55.0,63.0,0.0,29.46,30.135,6.65,6.0,7.4
2013-08-24,1.5,86.0,62.0,74.0,57.5,64.5,0.0,29.52,30.2,4.95,16.5,6.0
2013-08-25,1.5,89.0,66.5,78.0,61.0,67.5,0.0,29.49,30.175,9.4,21.5,9.85
2013-08-26,1.5,92.0,70.0,81.0,67.0,71.5,0.0,29.375,30.06,9.1,23.5,9.45
2013-08-27,1.5,96.0,77.0,87.0,69.0,74.5,0.0,29.21,29.895,12.1,24.0,12.35
2013-08-28,1.5,83.0,71.0,77.0,68.0,71.5,0.0,29.29,29.945,6.35,19.5,9.0
2013-08-29,1.5,88.0,67.5,78.0,64.5,69.0,0.0,29.325,30.005,4.05,10.0,4.65
2013-08-30,1.5,96.0,68.0,82.5,67.5,71.5,0.415,29.17,29.855,4.85,25.0,8.05
2013-08-31,1.5,77.5,70.5,74.5,66.5,68.5,0.515,29.13,29.815,5.95,4.5,7.1
2013-09-01,1.5,84.5,66.5,75.5,66.5,69.5,0.08,29.08,29.755,4.05,28.0,5.5
2013-09-02,1.5,78.0,61.0,70.0,60.5,64.0,0.0,29.24,29.895,7.8,2.0,8.95
2013-09-03,1.5,76.5,57.5,67.0,54.0,59.5,0.0,29.355,30.02,2.75,32.0,5.2
2013-09-04,1.5,84.0,59.0,72.0,56.0,62.5,0.0,29.405,30.08,6.3,25.5,6.9
2013-09-05,1.5,74.0,62.0,68.5,53.5,60.0,0.0,29.52,30.195,9.1,5.5,9.55
2013-09-06,1.5,85.5,59.5,73.0,56.5,63.5,0.0,29.41,30.11,4.5,18.5,6.0
2013-09-07,1.5,87.5,66.5,77.5,61.5,67.5,0.005,29.245,29.94,5.75,23.0,7.3
2013-09-08,1.5,77.5,71.0,74.5,65.5,68.5,0.0,29.295,29.97,10.3,7.0,11.95
2013-09-09,1.5,94.0,68.5,81.5,69.0,73.5,0.0,29.185,29.86,8.75,20.0,9.65
2013-09-10,1.5,95.5,77.5,86.5,63.5,71.0,0.0,29.285,29.945,12.15,24.0,12.5
2013-09-11,1.5,91.5,75.0,83.5,66.0,71.0,,29.31,29.975,4.65,26.0,7.2
2013-09-12,1.5,82.5,62.5,72.5,58.5,64.0,0.06,29.31,29.975,6.9,34.5,9.6
2013-09-13,1.5,67.0,53.0,60.5,45.0,52.5,0.0,29.44,30.125,11.75,1.0,12.5
2013-09-14,1.5,72.0,49.0,61.0,42.0,52.0,0.0,29.4,30.105,5.0,20.0,6.1
2013-09-15,1.5,62.0,57.0,59.5,51.5,55.0,0.445,29.375,30.06,0.75,10.5,5.25
2013-09-16,1.5,64.0,53.0,59.0,47.0,52.5,0.0,29.62,30.295,10.55,3.0,11.8
2013-09-17,1.5,70.5,51.0,61.0,50.0,55.5,0.0,29.52,30.23,7.1,12.5,7.9
2013-09-18,1.5,81.5,61.0,71.5,59.0,63.0,0.53,29.305,30.015,7.7,17.5,9.05
2013-09-19,1.5,84.0,69.5,77.0,67.0,69.5,0.84,29.175,29.87,8.05,16.0,10.3
2013-09-20,1.5,76.5,58.5,67.5,59.5,63.0,0.02,29.115,29.8,10.2,26.0,11.1
2013-09-21,1.5,67.0,51.5,59.5,47.0,53.0,0.0,29.2,29.87,9.3,33.0,9.75
2013-09-22,1.5,67.0,49.0,58.0,46.0,51.5,0.0,29.33,30.01,5.5,4.5,7.15
2013-09-23,1.5,67.0,48.0,58.0,46.5,52.5,0.0,29.375,30.06,5.85,10.5,6.85
2013-09-24,1.5,80.5,50.5,60.0,48.5,54.0,0.0,29.295,30.0,6.0,9.5,7.85
2013-09-25,1.5,70.5,53.5,62.5,51.5,56.0,0.0,29.26,29.95,5.35,5.5,6.15
2013-09-26,1.5,75.0,52.5,64.0,52.0,58.0,0.0,29.37,30.04,3.95,8.5,4.4
2013-09-27,1.5,80.5,54.5,68.0,49.5,57.0,0.0,29.41,30.09,6.8,12.5,7.35
2013-09-28,1.5,84.5,56.5,71.0,55.0,61.5,0.11,29.275,29.98,10.55,18.5,12.0
2013-09-29,1.5,76.0,52.0,60.0,48.5,54.0,0.2,29.325,30.01,6.15,36.0,7.7
2013-09-30,1.5,75.0,48.5,62.0,48.0,55.0,0.0,29.245,29.93,5.0,19.0,5.55
2013-10-01,1.5,79.0,62.0,71.0,61.5,64.5,0.0,29.245,29.92,12.2,21.5,11.85
2013-10-02,1.5,76.5,63.0,70.0,50.0,59.0,0.0,29.34,30.02,4.95,7.0,6.85
2013-10-03,1.5,78.0,62.0,70.0,65.0,67.0,0.46,29.225,29.91,7.25,19.0,7.8
2013-10-04,1.5,75.0,65.5,70.5,64.5,66.0,0.0,29.26,29.94,2.3,14.0,6.1
2013-10-05,1.5,80.5,63.0,72.0,66.0,68.0,0.75,29.145,29.835,5.95,19.0,7.25
2013-10-06,1.5,70.0,46.5,55.0,44.0,49.5,0.075,29.06,29.755,9.4,25.0,10.05
2013-10-07,1.5,67.5,45.0,56.5,44.5,50.0,0.0,29.265,29.93,6.2,27.0,9.05
2013-10-08,1.5,75.5,46.0,61.0,47.0,53.0,0.0,29.455,30.13,4.35,17.5,5.3
