,Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,year,month,day,Lat_int,Long_int,WnvPercent,WnvNotPresent,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
102,2,53,46,91,41.891126,-87.61156,5,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
103,3,53,46,91,41.891126,-87.61156,5,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
104,2,65,36,96,41.999129,-87.795585,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
105,3,65,36,96,41.999129,-87.795585,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
106,2,75,37,101,42.01743,-87.687769,8,0,2007,06,26,42,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
107,3,75,37,101,42.01743,-87.687769,8,0,2007,06,26,42,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
108,2,36,39,11,41.944869,-87.832763,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
109,3,36,39,11,41.944869,-87.832763,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
110,2,72,38,16,42.011601,-87.811506,8,0,2007,06,26,42,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
111,3,72,38,16,42.011601,-87.811506,8,0,2007,06,26,42,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
112,3,38,16,19,41.94983,-87.698457,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
113,2,49,115,20,41.979243,-87.750938,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
114,2,58,48,22,41.986921,-87.689778,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
115,3,58,48,22,41.986921,-87.689778,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
116,2,14,22,25,41.906638,-87.701431,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
117,3,14,22,25,41.906638,-87.701431,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
118,2,11,50,71,41.868077,-87.666901,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
119,3,11,50,71,41.868077,-87.666901,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
120,1,11,50,71,41.868077,-87.666901,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
121,2,42,98,92,41.662014,-87.724608,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
122,3,42,98,92,41.662014,-87.724608,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
123,1,42,98,92,41.662014,-87.724608,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
124,2,53,114,94,41.961743,-87.76007,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
125,3,53,114,94,41.961743,-87.76007,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
126,3,40,14,95,41.953067,-87.776792,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
127,3,43,13,98,41.878114,-87.629798,3,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
128,3,42,41,99,41.958271,-87.702575,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
129,3,28,20,100,41.932094,-87.700117,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
130,3,18,119,103,42.006858,-87.675919,9,0,2007,06,26,42,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
131,2,70,0,104,41.916265,-87.800515,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
132,3,70,0,104,41.916265,-87.800515,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
133,2,35,96,111,41.682587,-87.707973,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
134,3,35,96,111,41.682587,-87.707973,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
135,3,45,17,128,41.963976,-87.69181,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
136,2,40,47,0,41.953705,-87.733974,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
137,3,46,33,4,41.964242,-87.757639,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
138,2,60,15,7,41.990284,-87.797127,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
139,3,60,15,7,41.990284,-87.797127,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
140,3,70,35,9,42.008314,-87.777921,9,0,2007,06,26,42,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
141,2,61,28,12,41.991429,-87.747113,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
142,3,27,92,26,41.843811,-87.686763,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
143,3,68,116,29,41.921177,-87.79518,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
144,2,21,67,31,41.852652,-87.719887,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
145,3,21,67,31,41.852652,-87.719887,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
146,3,30,99,32,41.857402,-87.694991,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
147,2,11,55,36,41.868142,-87.696269,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
148,3,11,55,36,41.868142,-87.696269,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
149,2,25,87,40,41.846283,-87.656913,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
150,3,10,112,67,41.721474,-87.648064,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
151,1,10,56,69,41.869107,-87.696293,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
152,2,96,68,114,41.719059,-87.675088,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
153,3,96,68,114,41.719059,-87.675088,9,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
154,3,18,128,127,41.966987,-87.674677,8,0,2007,06,26,41,-87,0.0,1,92,70,81,10,69,72,0,16,0418,1931,0,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-1,29.45,30.09,7.3,21,8.1
155,2,41,36,1,41.95469,-87.800991,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
156,2,79,120,15,41.974089,-87.824812,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
157,3,79,120,15,41.974089,-87.824812,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
158,3,25,123,35,41.891118,-87.654491,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
159,2,22,18,41,41.921965,-87.632085,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
160,3,22,95,68,41.688324,-87.676709,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
161,1,22,95,68,41.688324,-87.676709,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
162,2,11,81,75,41.862292,-87.64886,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
163,3,22,111,80,41.731922,-87.677512,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
164,3,65,36,96,41.999129,-87.795585,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
165,2,75,37,101,42.01743,-87.687769,8,0,2007,06,29,42,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
166,3,75,37,101,42.01743,-87.687769,8,0,2007,06,29,42,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
167,3,15,29,106,41.907645,-87.760886,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
168,2,72,38,16,42.011601,-87.811506,8,0,2007,06,29,42,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
169,2,58,48,22,41.986921,-87.689778,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
170,3,58,48,22,41.986921,-87.689778,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
171,1,50,58,24,41.801498,-87.763416,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
172,3,10,90,70,41.723195,-87.64997,5,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
173,2,11,50,71,41.868077,-87.666901,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
174,3,11,50,71,41.868077,-87.666901,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
175,1,11,50,71,41.868077,-87.666901,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
176,3,42,98,92,41.662014,-87.724608,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
177,3,53,114,94,41.961743,-87.76007,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
178,3,40,14,95,41.953067,-87.776792,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
179,3,43,13,98,41.878114,-87.629798,3,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
180,3,42,41,99,41.958271,-87.702575,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
181,3,18,119,103,42.006858,-87.675919,9,0,2007,06,29,42,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
182,2,70,0,104,41.916265,-87.800515,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
183,3,70,0,104,41.916265,-87.800515,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
184,3,35,96,111,41.682587,-87.707973,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
185,3,37,23,123,41.948167,-87.730698,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
186,3,60,15,7,41.990284,-87.797127,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
187,2,61,28,12,41.991429,-87.747113,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
188,2,30,99,32,41.857402,-87.694991,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
189,3,30,99,32,41.857402,-87.694991,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
190,2,10,112,67,41.721474,-87.648064,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
191,1,10,112,67,41.721474,-87.648064,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
192,2,61,121,13,41.923738,-87.785288,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
193,3,64,136,14,41.970248,-87.787992,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
194,3,12,125,18,42.010412,-87.66214,8,0,2007,06,29,42,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
195,2,10,19,23,41.89923,-87.716788,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
196,3,10,19,23,41.89923,-87.716788,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
197,2,20,2,66,41.692555,-87.598865,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
198,3,20,2,66,41.692555,-87.598865,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
199,2,33,43,97,41.94016,-87.794896,9,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
200,2,11,49,113,41.903002,-87.688267,8,0,2007,06,29,41,-87,0.0,1,70,56,63,-8,55,59,2, 0,0419,1931,0,0.0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-1,29.47,30.11,7.4,2,8.2
201,2,41,36,1,41.95469,-87.800991,9,0,2007,07,02,41,-87,0.0,1,79,53,66,-6,50,58,0, 1,0420,1931,0,0.0,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
202,3,41,36,1,41.95469,-87.800991,9,0,2007,07,02,41,-87,0.0,1,79,53,66,-6,50,58,0, 1,0420,1931,0,0.0,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
203,2,62,30,8,41.994991,-87.769279,9,0,2007,07,02,41,-87,0.0,1,79,53,66,-6,50,58,0, 1,0420,1931,0,0.0,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
204,3,62,30,8,41.994991,-87.769279,9,0,2007,07,02,41,-87,0.0,1,79,53,66,-6,50,58,0, 1,0420,1931,0,0.0,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
205,2,79,120,15,41.974089,-87.824812,8,0,2007,07,02,41,-87,0.0,1,79,53,66,-6,50,58,0, 1,0420,1931,0,0.0,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
206,2,15,138,34,41.9216,-87.666455,8,0,2007,07,02,41,-87,0.0,1,79,53,66,-6,50,58,0, 1,0420,1931,0,0.0,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
